anxiety_level,self_esteem,mental_health_history,depression,headache,blood_pressure,sleep_quality,breathing_problem,noise_level,living_conditions,safety,basic_needs,academic_performance,study_load,teacher_student_relationship,future_career_concerns,social_support,peer_pressure,extracurricular_activities,bullying,stress_level
0.7484118384759038,-1.0921282277166104,1.5123705476209144,-0.3056962091791928,2.1603455953877124,2.266028181848194,1.3328960583494542,1.4320783670828616,-0.10290247950803673,-2.3743139774852446,-1.1476514660224777,-1.9931306816425063,-1.134314029291692,2.4017954550514475,0.5502390750316327,-1.8406173882501833,-2.695115688969673,-0.1294983249313492,1.0739582055365926,-1.8231648616301297,2.339923261919245
1.1656336498993765,-0.26766344906818607,1.5123705476209144,0.44544304766110987,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
0.33119002705243106,-1.2570211834462952,1.5123705476209144,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,-0.310281335270783,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
-0.7118645015062507,0.7216942853099231,-0.6601884795850762,-0.11791139496911716,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-0.10290247950803673,1.3548236413734793,0.5270887954809116,0.4934636890720325,0.524716693822007,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
1.1656336498993765,-1.0921282277166104,-0.6601884795850762,0.8210126760812613,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-0.310281335270783,-1.1642658914043267,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
1.1656336498993765,0.06212246239118365,1.5123705476209144,0.2576582334510342,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-1.5463081243531962,0.5568013295802382,-0.6601884795850762,-1.0568354660194956,-0.897641768968706,0.6420413181903217,0.53464354429616,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,1.3644589262326063,0.4934636890720325,1.3542320553788565,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.7484118384759038,-0.10277049333850122,-0.6601884795850762,0.06987341924095852,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,1.0859188864121871,0.5909894516455239,-0.1294983249313492,1.0739582055365926,1.0104287184938068,0.6814062246248351
0.33119002705243106,-0.43255640479787094,1.5123705476209144,1.008797490291337,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,-0.11103190668121056,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,1.0739582055365926,1.0104287184938068,0.6814062246248351
1.1656336498993765,-0.5974493605275558,-0.6601884795850762,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
0.7484118384759038,-0.9272352719869256,1.5123705476209144,0.6332278618711855,1.1410164739355733,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,1.1494012805426022,-1.1312681045323365,-0.310281335270783,-1.1642658914043267,-1.134314029291692,-0.11103190668121056,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-0.294642690082778,0.5568013295802382,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-1.1290863129297235,0.3919083738505534,-0.6601884795850762,-0.6812658375993442,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-1.3552062395586757,1.3548236413734793,0.5270887954809116,0.4934636890720325,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.7484118384759038,-0.9272352719869256,1.5123705476209144,0.8210126760812613,1.1410164739355733,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-1.1642658914043267,-1.134314029291692,1.1453817741851184,-0.2927637833897523,1.0859188864121871,0.5909894516455239,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
0.9570227441876401,-0.9272352719869256,-0.6601884795850762,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-0.3354011011661471,-1.134314029291692,1.1453817741851184,-0.2927637833897523,0.11040679485806365,-1.0520631186620744,1.0988313747851266,1.0739582055365926,1.0104287184938068,0.6814062246248351
-1.7549190300649324,0.7216942853099231,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.1225791213406947,-0.9272352719869256,1.5123705476209144,0.06987341924095852,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,-0.10290247950803673,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,-0.11103190668121056,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
-1.1290863129297235,0.5568013295802382,-0.6601884795850762,-0.8690506518094199,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-0.10290247950803673,1.3548236413734793,1.3644589262326063,1.3223284793102121,0.524716693822007,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.1225791213406947,0.2270154181208685,-0.6601884795850762,1.008797490291337,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-0.310281335270783,-0.3354011011661471,-0.3047986677348425,-0.11103190668121056,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
1.1656336498993765,0.06212246239118365,-0.6601884795850762,0.8210126760812613,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,-1.1312681045323365,-0.310281335270783,-0.3354011011661471,-1.134314029291692,1.1453817741851184,-1.1357666418111374,1.0859188864121871,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,0.06589752511916122,0.6814062246248351
-0.08603178437104166,1.0514801967692928,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-1.3552062395586757,0.11177776842057131,0.5270887954809116,1.3223284793102121,0.524716693822007,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-1.7549190300649324,0.886587241039608,-0.6601884795850762,-0.4934810233892685,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-1.3552062395586757,0.11177776842057131,0.5270887954809116,1.3223284793102121,0.524716693822007,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
1.5828554613228492,-1.586807094905665,1.5123705476209144,3.0744304466021695,1.1410164739355733,2.266028181848194,-1.8601139978637227,1.4320783670828616,2.401705040593241,-2.3743139774852446,-1.9850215967741722,-1.1642658914043267,-1.9638293908485416,2.4017954550514475,-1.1357666418111374,2.0614309779663103,-2.695115688969673,2.3271610745016025,2.2744834092993345,1.9549599118684524,2.339923261919245
-1.1290863129297235,1.2163731524989776,-0.6601884795850762,-0.11791139496911716,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
1.1656336498993765,0.3919083738505534,-0.6601884795850762,0.8210126760812613,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,-1.1312681045323365,-0.310281335270783,-0.3354011011661471,-1.134314029291692,1.1453817741851184,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,0.06589752511916122,0.6814062246248351
0.9570227441876401,0.06212246239118365,-0.6601884795850762,0.8210126760812613,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,1.1494012805426022,-1.1312681045323365,-0.310281335270783,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,1.0739582055365926,1.0104287184938068,0.6814062246248351
1.1656336498993765,-1.0921282277166104,-0.6601884795850762,0.2576582334510342,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,1.1494012805426022,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,-0.11103190668121056,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-0.08603178437104166,1.2163731524989776,-0.6601884795850762,-1.2446202802295712,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,0.11177776842057131,1.3644589262326063,0.4934636890720325,0.524716693822007,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-1.5463081243531962,0.5568013295802382,-0.6601884795850762,-1.2446202802295712,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-0.5032535957945143,0.3919083738505534,-0.6601884795850762,-0.4934810233892685,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,0.11177776842057131,0.5270887954809116,1.3223284793102121,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-1.5463081243531962,0.3919083738505534,-0.6601884795850762,-0.4934810233892685,-0.897641768968706,0.6420413181903217,0.53464354429616,-1.1796762420644875,-1.3552062395586757,0.11177776842057131,0.5270887954809116,1.3223284793102121,1.3542320553788565,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
-0.08603178437104166,1.0514801967692928,-0.6601884795850762,-1.432405094439647,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,0.5270887954809116,0.4934636890720325,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.33119002705243106,-0.26766344906818607,1.5123705476209144,0.2576582334510342,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,-0.11103190668121056,-0.2927637833897523,1.0859188864121871,0.5909894516455239,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-0.920475407217987,0.7216942853099231,-0.6601884795850762,-1.0568354660194956,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,0.11177776842057131,1.3644589262326063,0.4934636890720325,1.3542320553788565,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
2.0000772727463216,-2.576164829283774,1.5123705476209144,3.0744304466021695,2.1603455953877124,2.266028181848194,-1.8601139978637227,0.5614934973670787,1.1494012805426022,-1.1312681045323365,-1.9850215967741722,-1.1642658914043267,-1.134314029291692,2.4017954550514475,-1.9787695002325223,3.036943069520434,-2.695115688969673,2.3271610745016025,2.2744834092993345,1.9549599118684524,2.339923261919245
-0.5032535957945143,0.3919083738505534,-0.6601884795850762,-0.11791139496911716,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-1.3552062395586757,1.3548236413734793,1.3644589262326063,0.4934636890720325,0.524716693822007,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
-1.5463081243531962,0.886587241039608,-0.6601884795850762,-0.6812658375993442,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,1.3548236413734793,0.5270887954809116,0.4934636890720325,1.3542320553788565,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
-1.1290863129297235,0.7216942853099231,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,1.3328960583494542,-0.3090913723487044,-1.3552062395586757,1.3548236413734793,1.3644589262326063,0.4934636890720325,0.524716693822007,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
1.1656336498993765,0.3919083738505534,-0.6601884795850762,0.06987341924095852,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-1.1642658914043267,-1.134314029291692,1.1453817741851184,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,1.0988313747851266,1.0739582055365926,1.0104287184938068,0.6814062246248351
0.1225791213406947,-0.26766344906818607,-0.6601884795850762,0.6332278618711855,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-1.134314029291692,1.1453817741851184,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
-0.08603178437104166,0.886587241039608,-0.6601884795850762,-0.6812658375993442,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,1.3644589262326063,0.4934636890720325,0.524716693822007,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.9570227441876401,-1.0921282277166104,-0.6601884795850762,1.008797490291337,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-1.134314029291692,1.1453817741851184,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
0.7484118384759038,0.3919083738505534,-0.6601884795850762,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,1.0859188864121871,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
1.1656336498993765,0.06212246239118365,1.5123705476209144,0.2576582334510342,1.1410164739355733,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-0.3354011011661471,-1.134314029291692,1.1453817741851184,-0.2927637833897523,1.0859188864121871,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-1.7549190300649324,0.7216942853099231,-0.6601884795850762,-1.0568354660194956,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,0.11177776842057131,1.3644589262326063,0.4934636890720325,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.7484118384759038,-0.5974493605275558,-0.6601884795850762,0.06987341924095852,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,1.1494012805426022,-1.1312681045323365,-0.310281335270783,-0.3354011011661471,-1.134314029291692,-0.11103190668121056,-0.2927637833897523,1.0859188864121871,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
0.9570227441876401,-0.26766344906818607,1.5123705476209144,0.6332278618711855,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,1.1494012805426022,0.11177776842057131,-0.310281335270783,-0.3354011011661471,-1.134314029291692,-0.11103190668121056,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,0.06589752511916122,0.6814062246248351
0.5398009327641674,-0.43255640479787094,-0.6601884795850762,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,-0.10290247950803673,-1.1312681045323365,-0.310281335270783,-1.1642658914043267,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,1.0739582055365926,0.06589752511916122,0.6814062246248351
0.1225791213406947,-0.43255640479787094,1.5123705476209144,0.06987341924095852,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,-0.10290247950803673,-1.1312681045323365,-0.310281335270783,-1.1642658914043267,-1.134314029291692,1.1453817741851184,-0.2927637833897523,0.11040679485806365,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-1.3376972186414597,0.3919083738505534,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,0.53464354429616,-1.1796762420644875,-1.3552062395586757,1.3548236413734793,1.3644589262326063,0.4934636890720325,1.3542320553788565,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.33119002705243106,0.3919083738505534,1.5123705476209144,0.06987341924095852,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,0.5909894516455239,-0.1294983249313492,1.0739582055365926,1.0104287184938068,0.6814062246248351
-0.5032535957945143,0.7216942853099231,-0.6601884795850762,-0.6812658375993442,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-1.3552062395586757,1.3548236413734793,1.3644589262326063,1.3223284793102121,0.524716693822007,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
-0.920475407217987,0.3919083738505534,-0.6601884795850762,-1.2446202802295712,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-1.3552062395586757,1.3548236413734793,0.5270887954809116,0.4934636890720325,1.3542320553788565,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.1225791213406947,0.06212246239118365,-0.6601884795850762,0.8210126760812613,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,0.11040679485806365,0.5909894516455239,1.0988313747851266,1.0739582055365926,0.06589752511916122,0.6814062246248351
0.5398009327641674,-0.43255640479787094,-0.6601884795850762,0.6332278618711855,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,-0.310281335270783,-1.1642658914043267,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,0.11040679485806365,0.5909894516455239,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-1.3376972186414597,0.7216942853099231,-0.6601884795850762,-0.3056962091791928,-0.897641768968706,0.6420413181903217,0.53464354429616,-1.1796762420644875,-1.3552062395586757,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.33119002705243106,0.06212246239118365,1.5123705476209144,0.44544304766110987,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,-0.10290247950803673,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
2.4172990841697946,-2.0814859620947197,1.5123705476209144,2.323291189761867,1.1410164739355733,2.266028181848194,-1.8601139978637227,1.4320783670828616,1.1494012805426022,-2.3743139774852446,-1.1476514660224777,-1.1642658914043267,-1.134314029291692,2.4017954550514475,-1.9787695002325223,2.0614309779663103,-2.695115688969673,2.3271610745016025,2.2744834092993345,2.899491105243098,2.339923261919245
0.33119002705243106,0.2270154181208685,-0.6601884795850762,0.2576582334510342,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,1.1494012805426022,-1.1312681045323365,-0.310281335270783,-1.1642658914043267,-1.134314029291692,-0.11103190668121056,-1.1357666418111374,1.0859188864121871,0.5909894516455239,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-1.5463081243531962,0.7216942853099231,-0.6601884795850762,-0.4934810233892685,-0.897641768968706,0.6420413181903217,1.3328960583494542,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,0.5270887954809116,0.4934636890720325,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.33119002705243106,0.3919083738505534,-0.6601884795850762,0.6332278618711855,1.1410164739355733,-0.9819455454675506,-1.0618614838104286,1.4320783670828616,1.1494012805426022,0.11177776842057131,-1.1476514660224777,-0.3354011011661471,-0.3047986677348425,1.1453817741851184,-0.2927637833897523,1.0859188864121871,0.5909894516455239,1.0988313747851266,-0.12656699822614934,0.06589752511916122,0.6814062246248351
-1.1290863129297235,0.7216942853099231,-0.6601884795850762,-1.0568354660194956,-0.897641768968706,0.6420413181903217,0.53464354429616,-0.3090913723487044,-0.10290247950803673,1.3548236413734793,0.5270887954809116,1.3223284793102121,0.524716693822007,-1.3674455875475395,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
-0.5032535957945143,1.0514801967692928,-0.6601884795850762,-1.6201899086497227,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,1.3548236413734793,1.3644589262326063,0.4934636890720325,0.524716693822007,-0.11103190668121056,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
-0.5032535957945143,1.2163731524989776,-0.6601884795850762,-0.8690506518094199,-0.897641768968706,0.6420413181903217,1.3328960583494542,-0.3090913723487044,-1.3552062395586757,0.11177776842057131,0.5270887954809116,0.4934636890720325,1.3542320553788565,-1.3674455875475395,0.5502390750316327,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
1.7914663670345854,-2.2463789178244045,1.5123705476209144,1.7599367471316396,1.1410164739355733,2.266028181848194,-1.8601139978637227,1.4320783670828616,1.1494012805426022,-2.3743139774852446,-1.1476514660224777,-1.1642658914043267,-1.9638293908485416,1.1453817741851184,-1.9787695002325223,3.036943069520434,-2.695115688969673,2.3271610745016025,2.2744834092993345,2.899491105243098,2.339923261919245
-0.920475407217987,0.886587241039608,-0.6601884795850762,-0.8690506518094199,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,0.11177776842057131,0.5270887954809116,1.3223284793102121,1.3542320553788565,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-1.3578280246478251,-1.327092201988891,-0.8786336682554843,-0.9771108126695751
0.1225791213406947,0.2270154181208685,1.5123705476209144,1.008797490291337,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,1.4320783670828616,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,-0.11103190668121056,-1.1357666418111374,0.11040679485806365,-1.0520631186620744,1.0988313747851266,-0.12656699822614934,1.0104287184938068,0.6814062246248351
0.33119002705243106,-0.43255640479787094,-0.6601884795850762,1.008797490291337,0.12168735248343361,-0.9819455454675506,-0.2636089697571342,-0.3090913723487044,-0.10290247950803673,-1.1312681045323365,-1.1476514660224777,-1.1642658914043267,-1.134314029291692,1.1453817741851184,-1.1357666418111374,1.0859188864121871,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,1.0104287184938068,0.6814062246248351
-0.920475407217987,1.0514801967692928,-0.6601884795850762,-0.4934810233892685,-0.897641768968706,0.6420413181903217,1.3328960583494542,-1.1796762420644875,-0.10290247950803673,0.11177776842057131,1.3644589262326063,0.4934636890720325,1.3542320553788565,-0.11103190668121056,1.3932419334530177,-0.8651052966960598,0.5909894516455239,-0.1294983249313492,-0.12656699822614934,-0.8786336682554843,-0.9771108126695751
0.5398009327641674,-0.43255640479787094,1.5123705476209144,0.44544304766110987,0.12168735248343361,-0.9819455454675506,-1.0618614838104286,-0.3090913723487044,-0.10290247950803673,0.11177776842057131,-1.1476514660224777,-1.1642658914043267,-0.3047986677348425,-0.11103190668121056,-0.2927637833897523,0.11040679485806365,0.5909894516455239,-0.1294983249313492,1.0739582055365926,1.0104287184938068,0.6814062246248351
